articleId,arg1,arg2,sentence1,label
23500382,T18,T27,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase ($$ SOD $$), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T28,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and $$ catalase $$ (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T29,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase ($$ CAT $$)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T30,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the $$ matrix metalloproteinases $$-the tissue inhibitors of matrix metalloproteinases (MMP-TIMP) system.",0
23500382,T18,T31,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the $$ tissue inhibitors of matrix metalloproteinases $$ (MMP-TIMP) system.",0
23500382,T18,T32,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases ($$ MMP $$-TIMP) system.",0
23500382,T18,T33,"In the in vitro assay, kinsenoside (20 and 50μg/mL) markedly inhibited changes in various biochemical substances (nitric oxide (NO), lactic dehydrogenase (LDH), superoxide dismutase (SOD), and catalase (CAT)) in human umbilical vein endothelial cells (HUVECs) damaged by high @@ glucose @@ (35mM) and restored vascular endothelial structure by balancing the matrix metalloproteinases-the tissue inhibitors of matrix metalloproteinases (MMP-$$ TIM $$P) system.",0
23500382,T19,T22,The vascular protective effects of @@ kinsenoside @@ were speculated to be attributed to oxidative stress inhibition and the reduction of $$ nuclear factor kappa B $$ (NF-κB) mRNA expression levels in high glucose conditions.,4
23500382,T19,T23,The vascular protective effects of @@ kinsenoside @@ were speculated to be attributed to oxidative stress inhibition and the reduction of nuclear factor kappa B ($$ NF-κB $$) mRNA expression levels in high glucose conditions.,4
23500382,T1,T22,The vascular protective effects of kinsenoside were speculated to be attributed to oxidative stress inhibition and the reduction of $$ nuclear factor kappa B $$ (NF-κB) mRNA expression levels in high @@ glucose @@ conditions.,0
23500382,T1,T23,The vascular protective effects of kinsenoside were speculated to be attributed to oxidative stress inhibition and the reduction of nuclear factor kappa B ($$ NF-κB $$) mRNA expression levels in high @@ glucose @@ conditions.,0
23071106,T37,T56,Potentiation of @@ sulfonylurea @@ action by an $$ EPAC $$-selective cAMP analog in INS-1 cells: comparison of tolbutamide and gliclazide and a potential role for EPAC activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T37,T55,Potentiation of @@ sulfonylurea @@ action by an EPAC-selective cAMP analog in INS-1 cells: comparison of tolbutamide and gliclazide and a potential role for $$ EPAC $$ activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T38,T56,Potentiation of sulfonylurea action by an $$ EPAC $$-selective @@ cAMP @@ analog in INS-1 cells: comparison of tolbutamide and gliclazide and a potential role for EPAC activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T38,T55,Potentiation of sulfonylurea action by an EPAC-selective @@ cAMP @@ analog in INS-1 cells: comparison of tolbutamide and gliclazide and a potential role for $$ EPAC $$ activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T39,T56,Potentiation of sulfonylurea action by an $$ EPAC $$-selective cAMP analog in INS-1 cells: comparison of @@ tolbutamide @@ and gliclazide and a potential role for EPAC activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T39,T55,Potentiation of sulfonylurea action by an EPAC-selective cAMP analog in INS-1 cells: comparison of @@ tolbutamide @@ and gliclazide and a potential role for $$ EPAC $$ activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T36,T56,Potentiation of sulfonylurea action by an $$ EPAC $$-selective cAMP analog in INS-1 cells: comparison of tolbutamide and @@ gliclazide @@ and a potential role for EPAC activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T36,T55,Potentiation of sulfonylurea action by an EPAC-selective cAMP analog in INS-1 cells: comparison of tolbutamide and @@ gliclazide @@ and a potential role for $$ EPAC $$ activation of a 2-APB-sensitive Ca2+ influx.,0
23071106,T1,T49,"@@ Tolbutamide @@ and gliclazide block the $$ K(ATP) channel $$ K(ir)6.2/Sur1, causing membrane depolarization and stimulating insulin secretion in pancreatic beta cells.",4
23071106,T1,T51,"@@ Tolbutamide @@ and gliclazide block the K(ATP) channel $$ K(ir)6.2 $$/Sur1, causing membrane depolarization and stimulating insulin secretion in pancreatic beta cells.",4
23071106,T1,T52,"@@ Tolbutamide @@ and gliclazide block the K(ATP) channel K(ir)6.2/$$ Sur1 $$, causing membrane depolarization and stimulating insulin secretion in pancreatic beta cells.",4
23071106,T1,T42,"@@ Tolbutamide @@ and gliclazide block the K(ATP) channel K(ir)6.2/Sur1, causing membrane depolarization and stimulating $$ insulin $$ secretion in pancreatic beta cells.",3
23071106,T18,T47,We examined the ability of the $$ EPAC $$-selective @@ cAMP @@ analog 8-pCPT-2'-O-Me-cAMP-AM to potentiate the action of these drugs and the mechanism that might account for it.,0
23071106,T19,T47,We examined the ability of the $$ EPAC $$-selective cAMP analog @@ 8-pCPT-2'-O-Me-cAMP-AM @@ to potentiate the action of these drugs and the mechanism that might account for it.,0
23071106,T20,T48,"$$ Insulin $$ secretion stimulated by both 200 μM @@ tolbutamide @@ and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the L-type Ca(2+) channel blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",3
23071106,T20,T50,"Insulin secretion stimulated by both 200 μM @@ tolbutamide @@ and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the $$ L-type Ca(2+) channel $$ blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",0
23071106,T21,T48,"$$ Insulin $$ secretion stimulated by both 200 μM tolbutamide and 20 μM @@ gliclazide @@, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the L-type Ca(2+) channel blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",3
23071106,T21,T50,"Insulin secretion stimulated by both 200 μM tolbutamide and 20 μM @@ gliclazide @@, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the $$ L-type Ca(2+) channel $$ blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",0
23071106,T22,T48,"$$ Insulin $$ secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by @@ thapsigargin @@ (1 μM) or the L-type Ca(2+) channel blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",4
23071106,T22,T50,"Insulin secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by @@ thapsigargin @@ (1 μM) or the $$ L-type Ca(2+) channel $$ blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",0
23071106,T23,T48,"$$ Insulin $$ secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the L-type @@ Ca(2+) @@ channel blocker nicardipine (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",0
23071106,T24,T48,"$$ Insulin $$ secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the L-type Ca(2+) channel blocker @@ nicardipine @@ (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",4
23071106,T24,T50,"Insulin secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the $$ L-type Ca(2+) channel $$ blocker @@ nicardipine @@ (2 μM) and was potentiated by 8-pCPT-2'-O-Me-cAMP-AM at concentrations ≥2 μM in INS-1 cells.",4
23071106,T25,T48,"$$ Insulin $$ secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the L-type Ca(2+) channel blocker nicardipine (2 μM) and was potentiated by @@ 8-pCPT-2'-O-Me-cAMP-AM @@ at concentrations ≥2 μM in INS-1 cells.",3
23071106,T25,T50,"Insulin secretion stimulated by both 200 μM tolbutamide and 20 μM gliclazide, concentrations that had equivalent effects on membrane potential, was inhibited by thapsigargin (1 μM) or the $$ L-type Ca(2+) channel $$ blocker nicardipine (2 μM) and was potentiated by @@ 8-pCPT-2'-O-Me-cAMP-AM @@ at concentrations ≥2 μM in INS-1 cells.",0
23071106,T31,T53,"Both @@ tolbutamide @@ and gliclazide stimulated $$ phospholipase C $$ activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin.",3
23071106,T31,T54,"Both @@ tolbutamide @@ and gliclazide stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at $$ K(ATP) channels $$, and this activity was partially inhibited by pertussis toxin.",0
23071106,T31,T40,"Both @@ tolbutamide @@ and gliclazide stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by $$ pertussis toxin $$.",0
23071106,T32,T53,"Both tolbutamide and @@ gliclazide @@ stimulated $$ phospholipase C $$ activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin.",3
23071106,T32,T54,"Both tolbutamide and @@ gliclazide @@ stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at $$ K(ATP) channels $$, and this activity was partially inhibited by pertussis toxin.",0
23071106,T32,T40,"Both tolbutamide and @@ gliclazide @@ stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by $$ pertussis toxin $$.",0
23071106,T33,T53,"Both tolbutamide and gliclazide stimulated $$ phospholipase C $$ activity; however, only @@ gliclazide @@ did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin.",0
23071106,T33,T54,"Both tolbutamide and gliclazide stimulated phospholipase C activity; however, only @@ gliclazide @@ did so independently of its activity at $$ K(ATP) channels $$, and this activity was partially inhibited by pertussis toxin.",3
23071106,T33,T40,"Both tolbutamide and gliclazide stimulated phospholipase C activity; however, only @@ gliclazide @@ did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by $$ pertussis toxin $$.",0
23071106,T34,T53,"Both tolbutamide and gliclazide stimulated $$ phospholipase C $$ activity; however, only gliclazide did so independently of its activity at @@ K @@(ATP) channels, and this activity was partially inhibited by pertussis toxin.",0
23071106,T34,T40,"Both tolbutamide and gliclazide stimulated phospholipase C activity; however, only gliclazide did so independently of its activity at @@ K @@(ATP) channels, and this activity was partially inhibited by $$ pertussis toxin $$.",0
